filename	bytes	url
F_WT_T_IGO_14361_B_6_S7_L001_R1_001.fastq.gz	2790193233	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161263/F_WT_T_IGO_14361_B_6_S7_L001_R1_001.fastq.gz
F_WT_T_IGO_14361_B_6_S7_L001_R2_001.fastq.gz	6132883652	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161263/F_WT_T_IGO_14361_B_6_S7_L001_R2_001.fastq.gz
F_WT_T_IGO_14361_B_6_S7_L002_R1_001.fastq.gz	2907292401	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161264/F_WT_T_IGO_14361_B_6_S7_L002_R1_001.fastq.gz
F_WT_T_IGO_14361_B_6_S7_L002_R2_001.fastq.gz	6392043051	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161264/F_WT_T_IGO_14361_B_6_S7_L002_R2_001.fastq.gz
F_WT_T_IGO_14361_B_6_S7_L003_R1_001.fastq.gz	2886498242	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161265/F_WT_T_IGO_14361_B_6_S7_L003_R1_001.fastq.gz
F_WT_T_IGO_14361_B_6_S7_L003_R2_001.fastq.gz	6328383484	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161265/F_WT_T_IGO_14361_B_6_S7_L003_R2_001.fastq.gz
G_ESC_1_LA_IGO_14361_22_S66_L003_R1_001.fastq.gz	389952747	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161333/G_ESC_1_LA_IGO_14361_22_S66_L003_R1_001.fastq.gz
G_ESC_1_LA_IGO_14361_22_S66_L003_R2_001.fastq.gz	575776096	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161333/G_ESC_1_LA_IGO_14361_22_S66_L003_R2_001.fastq.gz
G_ESC_1_LA_IGO_14361_22_S66_L004_R1_001.fastq.gz	389690491	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161334/G_ESC_1_LA_IGO_14361_22_S66_L004_R1_001.fastq.gz
G_ESC_1_LA_IGO_14361_22_S66_L004_R2_001.fastq.gz	572840272	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161334/G_ESC_1_LA_IGO_14361_22_S66_L004_R2_001.fastq.gz
G_ESC_1_T_IGO_14361_7_S16_L001_R1_001.fastq.gz	248346183	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161268/G_ESC_1_T_IGO_14361_7_S16_L001_R1_001.fastq.gz
G_ESC_1_T_IGO_14361_7_S16_L001_R2_001.fastq.gz	535684572	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161268/G_ESC_1_T_IGO_14361_7_S16_L001_R2_001.fastq.gz
G_ESC_1_T_IGO_14361_7_S16_L002_R1_001.fastq.gz	247710119	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161269/G_ESC_1_T_IGO_14361_7_S16_L002_R1_001.fastq.gz
G_ESC_1_T_IGO_14361_7_S16_L002_R2_001.fastq.gz	535808698	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161269/G_ESC_1_T_IGO_14361_7_S16_L002_R2_001.fastq.gz
G_ESC_1_T_IGO_14361_7_S46_L003_R1_001.fastq.gz	1244041801	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161270/G_ESC_1_T_IGO_14361_7_S46_L003_R1_001.fastq.gz
G_ESC_1_T_IGO_14361_7_S46_L003_R2_001.fastq.gz	2794971478	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161270/G_ESC_1_T_IGO_14361_7_S46_L003_R2_001.fastq.gz
G_ESC_1_T_IGO_14361_7_S46_L004_R1_001.fastq.gz	1246205914	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161271/G_ESC_1_T_IGO_14361_7_S46_L004_R1_001.fastq.gz
G_ESC_1_T_IGO_14361_7_S46_L004_R2_001.fastq.gz	2786957134	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161271/G_ESC_1_T_IGO_14361_7_S46_L004_R2_001.fastq.gz
G_ESC_1_T_IGO_14361_B_7_S35_L001_R1_001.fastq.gz	253703103	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161275/G_ESC_1_T_IGO_14361_B_7_S35_L001_R1_001.fastq.gz
G_ESC_1_T_IGO_14361_B_7_S35_L001_R2_001.fastq.gz	564885906	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161275/G_ESC_1_T_IGO_14361_B_7_S35_L001_R2_001.fastq.gz
G_ESC_1_T_IGO_14361_B_7_S35_L002_R1_001.fastq.gz	251850452	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161276/G_ESC_1_T_IGO_14361_B_7_S35_L002_R1_001.fastq.gz
G_ESC_1_T_IGO_14361_B_7_S35_L002_R2_001.fastq.gz	562874474	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161276/G_ESC_1_T_IGO_14361_B_7_S35_L002_R2_001.fastq.gz
G_ESC_1_T_IGO_14361_B_7_S8_L001_R1_001.fastq.gz	708277567	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161272/G_ESC_1_T_IGO_14361_B_7_S8_L001_R1_001.fastq.gz
G_ESC_1_T_IGO_14361_B_7_S8_L001_R2_001.fastq.gz	1556843200	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161272/G_ESC_1_T_IGO_14361_B_7_S8_L001_R2_001.fastq.gz
G_ESC_1_T_IGO_14361_B_7_S8_L002_R1_001.fastq.gz	743056032	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161273/G_ESC_1_T_IGO_14361_B_7_S8_L002_R1_001.fastq.gz
G_ESC_1_T_IGO_14361_B_7_S8_L002_R2_001.fastq.gz	1633796266	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161273/G_ESC_1_T_IGO_14361_B_7_S8_L002_R2_001.fastq.gz
G_ESC_1_T_IGO_14361_B_7_S8_L003_R1_001.fastq.gz	733793992	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161274/G_ESC_1_T_IGO_14361_B_7_S8_L003_R1_001.fastq.gz
G_ESC_1_T_IGO_14361_B_7_S8_L003_R2_001.fastq.gz	1609389738	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161274/G_ESC_1_T_IGO_14361_B_7_S8_L003_R2_001.fastq.gz
G_ESC_2_LA_IGO_14361_29_S73_L003_R1_001.fastq.gz	419429207	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161335/G_ESC_2_LA_IGO_14361_29_S73_L003_R1_001.fastq.gz
G_ESC_2_LA_IGO_14361_29_S73_L003_R2_001.fastq.gz	636599453	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161335/G_ESC_2_LA_IGO_14361_29_S73_L003_R2_001.fastq.gz
G_ESC_2_LA_IGO_14361_29_S73_L004_R1_001.fastq.gz	420267240	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161336/G_ESC_2_LA_IGO_14361_29_S73_L004_R1_001.fastq.gz
G_ESC_2_LA_IGO_14361_29_S73_L004_R2_001.fastq.gz	634673274	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161336/G_ESC_2_LA_IGO_14361_29_S73_L004_R2_001.fastq.gz
G_ESC_2_T_IGO_14361_14_S37_L001_R1_001.fastq.gz	1421222619	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161277/G_ESC_2_T_IGO_14361_14_S37_L001_R1_001.fastq.gz
G_ESC_2_T_IGO_14361_14_S37_L001_R2_001.fastq.gz	3257210729	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161277/G_ESC_2_T_IGO_14361_14_S37_L001_R2_001.fastq.gz
G_ESC_2_T_IGO_14361_14_S37_L002_R1_001.fastq.gz	1397013874	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161278/G_ESC_2_T_IGO_14361_14_S37_L002_R1_001.fastq.gz
G_ESC_2_T_IGO_14361_14_S37_L002_R2_001.fastq.gz	3200090739	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161278/G_ESC_2_T_IGO_14361_14_S37_L002_R2_001.fastq.gz
G_ESC_2_T_IGO_14361_B_14_S58_L004_R1_001.fastq.gz	7093286997	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161279/G_ESC_2_T_IGO_14361_B_14_S58_L004_R1_001.fastq.gz
G_ESC_2_T_IGO_14361_B_14_S58_L004_R2_001.fastq.gz	15640187794	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161279/G_ESC_2_T_IGO_14361_B_14_S58_L004_R2_001.fastq.gz
H_DE_LA_IGO_14361_23_S67_L003_R1_001.fastq.gz	471258441	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161337/H_DE_LA_IGO_14361_23_S67_L003_R1_001.fastq.gz
H_DE_LA_IGO_14361_23_S67_L003_R2_001.fastq.gz	690114279	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161337/H_DE_LA_IGO_14361_23_S67_L003_R2_001.fastq.gz
H_DE_LA_IGO_14361_23_S67_L004_R1_001.fastq.gz	472212389	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161338/H_DE_LA_IGO_14361_23_S67_L004_R1_001.fastq.gz
H_DE_LA_IGO_14361_23_S67_L004_R2_001.fastq.gz	687961589	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161338/H_DE_LA_IGO_14361_23_S67_L004_R2_001.fastq.gz
H_DE_T_IGO_14361_8_S17_L001_R1_001.fastq.gz	342292121	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161280/H_DE_T_IGO_14361_8_S17_L001_R1_001.fastq.gz
H_DE_T_IGO_14361_8_S17_L001_R2_001.fastq.gz	735790970	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161280/H_DE_T_IGO_14361_8_S17_L001_R2_001.fastq.gz
H_DE_T_IGO_14361_8_S17_L002_R1_001.fastq.gz	341246455	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161281/H_DE_T_IGO_14361_8_S17_L002_R1_001.fastq.gz
H_DE_T_IGO_14361_8_S17_L002_R2_001.fastq.gz	734757608	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161281/H_DE_T_IGO_14361_8_S17_L002_R2_001.fastq.gz
H_DE_T_IGO_14361_8_S20_L001_R1_001.fastq.gz	1171764532	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161282/H_DE_T_IGO_14361_8_S20_L001_R1_001.fastq.gz
H_DE_T_IGO_14361_8_S20_L001_R2_001.fastq.gz	2651471486	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161282/H_DE_T_IGO_14361_8_S20_L001_R2_001.fastq.gz
H_DE_T_IGO_14361_8_S20_L002_R1_001.fastq.gz	1153506781	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161283/H_DE_T_IGO_14361_8_S20_L002_R1_001.fastq.gz
H_DE_T_IGO_14361_8_S20_L002_R2_001.fastq.gz	2610249453	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161283/H_DE_T_IGO_14361_8_S20_L002_R2_001.fastq.gz
H_DE_T_IGO_14361_B_8_S9_L001_R1_001.fastq.gz	3292605433	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161284/H_DE_T_IGO_14361_B_8_S9_L001_R1_001.fastq.gz
H_DE_T_IGO_14361_B_8_S9_L001_R2_001.fastq.gz	7209746614	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161284/H_DE_T_IGO_14361_B_8_S9_L001_R2_001.fastq.gz
H_DE_T_IGO_14361_B_8_S9_L002_R1_001.fastq.gz	3399455321	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161285/H_DE_T_IGO_14361_B_8_S9_L002_R1_001.fastq.gz
H_DE_T_IGO_14361_B_8_S9_L002_R2_001.fastq.gz	7439855975	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161285/H_DE_T_IGO_14361_B_8_S9_L002_R2_001.fastq.gz
H_DE_T_IGO_14361_B_8_S9_L003_R1_001.fastq.gz	3403456918	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161286/H_DE_T_IGO_14361_B_8_S9_L003_R1_001.fastq.gz
H_DE_T_IGO_14361_B_8_S9_L003_R2_001.fastq.gz	7434476118	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161286/H_DE_T_IGO_14361_B_8_S9_L003_R2_001.fastq.gz
I_PFG_LA_IGO_14361_24_S68_L003_R1_001.fastq.gz	427879638	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161339/I_PFG_LA_IGO_14361_24_S68_L003_R1_001.fastq.gz
I_PFG_LA_IGO_14361_24_S68_L003_R2_001.fastq.gz	598634107	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161339/I_PFG_LA_IGO_14361_24_S68_L003_R2_001.fastq.gz
I_PFG_LA_IGO_14361_24_S68_L004_R1_001.fastq.gz	428247196	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161340/I_PFG_LA_IGO_14361_24_S68_L004_R1_001.fastq.gz
I_PFG_LA_IGO_14361_24_S68_L004_R2_001.fastq.gz	596194559	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161340/I_PFG_LA_IGO_14361_24_S68_L004_R2_001.fastq.gz
I_PFG_T_IGO_14361_9_S18_L001_R1_001.fastq.gz	460801877	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161287/I_PFG_T_IGO_14361_9_S18_L001_R1_001.fastq.gz
I_PFG_T_IGO_14361_9_S18_L001_R2_001.fastq.gz	1006999797	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161287/I_PFG_T_IGO_14361_9_S18_L001_R2_001.fastq.gz
I_PFG_T_IGO_14361_9_S18_L002_R1_001.fastq.gz	456211060	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161288/I_PFG_T_IGO_14361_9_S18_L002_R1_001.fastq.gz
I_PFG_T_IGO_14361_9_S18_L002_R2_001.fastq.gz	998820440	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161288/I_PFG_T_IGO_14361_9_S18_L002_R2_001.fastq.gz
I_PFG_T_IGO_14361_9_S21_L001_R1_001.fastq.gz	1076363738	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161289/I_PFG_T_IGO_14361_9_S21_L001_R1_001.fastq.gz
I_PFG_T_IGO_14361_9_S21_L001_R2_001.fastq.gz	2453965527	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161289/I_PFG_T_IGO_14361_9_S21_L001_R2_001.fastq.gz
I_PFG_T_IGO_14361_9_S21_L002_R1_001.fastq.gz	1052500057	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161290/I_PFG_T_IGO_14361_9_S21_L002_R1_001.fastq.gz
I_PFG_T_IGO_14361_9_S21_L002_R2_001.fastq.gz	2399887530	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161290/I_PFG_T_IGO_14361_9_S21_L002_R2_001.fastq.gz
I_PFG_T_IGO_14361_B_9_S10_L001_R1_001.fastq.gz	4061799732	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161291/I_PFG_T_IGO_14361_B_9_S10_L001_R1_001.fastq.gz
I_PFG_T_IGO_14361_B_9_S10_L001_R2_001.fastq.gz	8998470845	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161291/I_PFG_T_IGO_14361_B_9_S10_L001_R2_001.fastq.gz
I_PFG_T_IGO_14361_B_9_S10_L002_R1_001.fastq.gz	4046138551	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161292/I_PFG_T_IGO_14361_B_9_S10_L002_R1_001.fastq.gz
I_PFG_T_IGO_14361_B_9_S10_L002_R2_001.fastq.gz	8959033251	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161292/I_PFG_T_IGO_14361_B_9_S10_L002_R2_001.fastq.gz
I_PFG_T_IGO_14361_B_9_S10_L003_R1_001.fastq.gz	4046044089	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161293/I_PFG_T_IGO_14361_B_9_S10_L003_R1_001.fastq.gz
I_PFG_T_IGO_14361_B_9_S10_L003_R2_001.fastq.gz	8951988947	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161293/I_PFG_T_IGO_14361_B_9_S10_L003_R2_001.fastq.gz
J_PP_LA_IGO_14361_25_S69_L003_R1_001.fastq.gz	513543991	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161341/J_PP_LA_IGO_14361_25_S69_L003_R1_001.fastq.gz
J_PP_LA_IGO_14361_25_S69_L003_R2_001.fastq.gz	720328298	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161341/J_PP_LA_IGO_14361_25_S69_L003_R2_001.fastq.gz
J_PP_LA_IGO_14361_25_S69_L004_R1_001.fastq.gz	514517751	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161342/J_PP_LA_IGO_14361_25_S69_L004_R1_001.fastq.gz
J_PP_LA_IGO_14361_25_S69_L004_R2_001.fastq.gz	718570469	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161342/J_PP_LA_IGO_14361_25_S69_L004_R2_001.fastq.gz
J_PP_T_IGO_14361_10_S19_L001_R1_001.fastq.gz	458521315	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161294/J_PP_T_IGO_14361_10_S19_L001_R1_001.fastq.gz
J_PP_T_IGO_14361_10_S19_L001_R2_001.fastq.gz	994517458	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161294/J_PP_T_IGO_14361_10_S19_L001_R2_001.fastq.gz
J_PP_T_IGO_14361_10_S19_L002_R1_001.fastq.gz	456515484	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161295/J_PP_T_IGO_14361_10_S19_L002_R1_001.fastq.gz
J_PP_T_IGO_14361_10_S19_L002_R2_001.fastq.gz	992054406	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161295/J_PP_T_IGO_14361_10_S19_L002_R2_001.fastq.gz
J_PP_T_IGO_14361_10_S22_L001_R1_001.fastq.gz	1052306107	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161296/J_PP_T_IGO_14361_10_S22_L001_R1_001.fastq.gz
J_PP_T_IGO_14361_10_S22_L001_R2_001.fastq.gz	2396455598	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161296/J_PP_T_IGO_14361_10_S22_L001_R2_001.fastq.gz
J_PP_T_IGO_14361_10_S22_L002_R1_001.fastq.gz	1028809735	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161297/J_PP_T_IGO_14361_10_S22_L002_R1_001.fastq.gz
J_PP_T_IGO_14361_10_S22_L002_R2_001.fastq.gz	2344185385	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161297/J_PP_T_IGO_14361_10_S22_L002_R2_001.fastq.gz
J_PP_T_IGO_14361_B_10_S11_L001_R1_001.fastq.gz	2268830753	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161298/J_PP_T_IGO_14361_B_10_S11_L001_R1_001.fastq.gz
J_PP_T_IGO_14361_B_10_S11_L001_R2_001.fastq.gz	4980986595	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161298/J_PP_T_IGO_14361_B_10_S11_L001_R2_001.fastq.gz
J_PP_T_IGO_14361_B_10_S11_L002_R1_001.fastq.gz	2314696029	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161299/J_PP_T_IGO_14361_B_10_S11_L002_R1_001.fastq.gz
J_PP_T_IGO_14361_B_10_S11_L002_R2_001.fastq.gz	5082386585	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161299/J_PP_T_IGO_14361_B_10_S11_L002_R2_001.fastq.gz
J_PP_T_IGO_14361_B_10_S11_L003_R1_001.fastq.gz	2313170964	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161300/J_PP_T_IGO_14361_B_10_S11_L003_R1_001.fastq.gz
J_PP_T_IGO_14361_B_10_S11_L003_R2_001.fastq.gz	5066986011	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161300/J_PP_T_IGO_14361_B_10_S11_L003_R2_001.fastq.gz
J_PP_T_IGO_14361_B_10_S36_L001_R1_001.fastq.gz	444566083	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161301/J_PP_T_IGO_14361_B_10_S36_L001_R1_001.fastq.gz
J_PP_T_IGO_14361_B_10_S36_L001_R2_001.fastq.gz	990690837	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161301/J_PP_T_IGO_14361_B_10_S36_L001_R2_001.fastq.gz
J_PP_T_IGO_14361_B_10_S36_L002_R1_001.fastq.gz	442615850	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161302/J_PP_T_IGO_14361_B_10_S36_L002_R1_001.fastq.gz
J_PP_T_IGO_14361_B_10_S36_L002_R2_001.fastq.gz	989375683	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161302/J_PP_T_IGO_14361_B_10_S36_L002_R2_001.fastq.gz
L_3DEC_1_LA_IGO_14361_27_S71_L003_R1_001.fastq.gz	454167063	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161343/L_3DEC_1_LA_IGO_14361_27_S71_L003_R1_001.fastq.gz
L_3DEC_1_LA_IGO_14361_27_S71_L003_R2_001.fastq.gz	614604507	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161343/L_3DEC_1_LA_IGO_14361_27_S71_L003_R2_001.fastq.gz
L_3DEC_1_LA_IGO_14361_27_S71_L004_R1_001.fastq.gz	454447600	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161344/L_3DEC_1_LA_IGO_14361_27_S71_L004_R1_001.fastq.gz
L_3DEC_1_LA_IGO_14361_27_S71_L004_R2_001.fastq.gz	612088062	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161344/L_3DEC_1_LA_IGO_14361_27_S71_L004_R2_001.fastq.gz
L_3DEC_1_T_IGO_14361_12_S20_L001_R1_001.fastq.gz	463994295	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161303/L_3DEC_1_T_IGO_14361_12_S20_L001_R1_001.fastq.gz
L_3DEC_1_T_IGO_14361_12_S20_L001_R2_001.fastq.gz	985504396	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161303/L_3DEC_1_T_IGO_14361_12_S20_L001_R2_001.fastq.gz
L_3DEC_1_T_IGO_14361_12_S20_L002_R1_001.fastq.gz	460470539	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161304/L_3DEC_1_T_IGO_14361_12_S20_L002_R1_001.fastq.gz
L_3DEC_1_T_IGO_14361_12_S20_L002_R2_001.fastq.gz	979886101	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161304/L_3DEC_1_T_IGO_14361_12_S20_L002_R2_001.fastq.gz
L_3DEC_1_T_IGO_14361_12_S36_L001_R1_001.fastq.gz	1102587914	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161305/L_3DEC_1_T_IGO_14361_12_S36_L001_R1_001.fastq.gz
L_3DEC_1_T_IGO_14361_12_S36_L001_R2_001.fastq.gz	2463531483	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161305/L_3DEC_1_T_IGO_14361_12_S36_L001_R2_001.fastq.gz
L_3DEC_1_T_IGO_14361_12_S36_L002_R1_001.fastq.gz	1077646084	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161306/L_3DEC_1_T_IGO_14361_12_S36_L002_R1_001.fastq.gz
L_3DEC_1_T_IGO_14361_12_S36_L002_R2_001.fastq.gz	2407747184	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161306/L_3DEC_1_T_IGO_14361_12_S36_L002_R2_001.fastq.gz
L_3DEC_1_T_IGO_14361_B_12_S13_L001_R1_001.fastq.gz	3134714263	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161307/L_3DEC_1_T_IGO_14361_B_12_S13_L001_R1_001.fastq.gz
L_3DEC_1_T_IGO_14361_B_12_S13_L001_R2_001.fastq.gz	6774829373	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161307/L_3DEC_1_T_IGO_14361_B_12_S13_L001_R2_001.fastq.gz
L_3DEC_1_T_IGO_14361_B_12_S13_L002_R1_001.fastq.gz	3189922756	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161308/L_3DEC_1_T_IGO_14361_B_12_S13_L002_R1_001.fastq.gz
L_3DEC_1_T_IGO_14361_B_12_S13_L002_R2_001.fastq.gz	6889621204	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161308/L_3DEC_1_T_IGO_14361_B_12_S13_L002_R2_001.fastq.gz
L_3DEC_1_T_IGO_14361_B_12_S13_L003_R1_001.fastq.gz	3188117613	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161309/L_3DEC_1_T_IGO_14361_B_12_S13_L003_R1_001.fastq.gz
L_3DEC_1_T_IGO_14361_B_12_S13_L003_R2_001.fastq.gz	6871304640	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161309/L_3DEC_1_T_IGO_14361_B_12_S13_L003_R2_001.fastq.gz
L_3DEC_1_T_IGO_14361_B_12_S37_L001_R1_001.fastq.gz	453546386	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161310/L_3DEC_1_T_IGO_14361_B_12_S37_L001_R1_001.fastq.gz
L_3DEC_1_T_IGO_14361_B_12_S37_L001_R2_001.fastq.gz	986679729	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161310/L_3DEC_1_T_IGO_14361_B_12_S37_L001_R2_001.fastq.gz
L_3DEC_1_T_IGO_14361_B_12_S37_L002_R1_001.fastq.gz	451572691	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161311/L_3DEC_1_T_IGO_14361_B_12_S37_L002_R1_001.fastq.gz
L_3DEC_1_T_IGO_14361_B_12_S37_L002_R2_001.fastq.gz	984695848	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161311/L_3DEC_1_T_IGO_14361_B_12_S37_L002_R2_001.fastq.gz
L_3DEC_2_LA_IGO_14361_28_S72_L003_R1_001.fastq.gz	430609787	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161312/L_3DEC_2_LA_IGO_14361_28_S72_L003_R1_001.fastq.gz
L_3DEC_2_LA_IGO_14361_28_S72_L003_R2_001.fastq.gz	597695773	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161312/L_3DEC_2_LA_IGO_14361_28_S72_L003_R2_001.fastq.gz
L_3DEC_2_LA_IGO_14361_28_S72_L004_R1_001.fastq.gz	431249011	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161313/L_3DEC_2_LA_IGO_14361_28_S72_L004_R1_001.fastq.gz
